date,title,publisher
2021-01-10 08:00:00+00:00,Apple kicks Parler off its app store - POLITICO,"{'href': 'https://www.politico.com', 'title': 'POLITICO'}"
2021-01-09 08:00:00+00:00,Apple removes Parler from the App Store - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2021-01-10 08:00:00+00:00,Apple suspends Parler from App Store - TechCrunch,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
2021-01-13 08:00:00+00:00,Apple launches major new Racial Equity and Justice Initiative ... - Apple,"{'href': 'https://www.apple.com', 'title': 'Apple'}"
2021-01-13 08:00:00+00:00,Apple announces latest efforts in its $100 million Racial Equity and Justice Initiative - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2021-01-13 08:00:00+00:00,Apple Unveils Latest Round Of $100 Million Initiative On Racial ... - Forbes,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
2021-01-07 08:00:00+00:00,"Hyundai Motor says it's in early talks with Apple to develop a car, sends shares soaring 19% - CNBC","{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2021-01-15 08:00:00+00:00,"Kuo: Redesigned MacBook Pro models with MagSafe, no Touch Bar, more ports coming in Q3 - AppleInsider","{'href': 'https://appleinsider.com', 'title': 'AppleInsider'}"
2021-01-05 08:00:00+00:00,Apple will modify executive bonuses based on environmental values ... - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2021-01-06 08:00:00+00:00,Upcoming Apple privacy update has developers desperately seeking dodges - Ars Technica,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}"
2021-01-13 08:00:00+00:00,Southern Company joins Apple in announcing launch of new digital ... - PR Newswire,"{'href': 'https://www.prnewswire.com', 'title': 'PR Newswire'}"
2021-01-10 08:00:00+00:00,"Apple and Hyundai plan to collaborate on a 'beta' car, reports say - Business Insider","{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
