date,title,publisher
2022-01-13 08:00:00+00:00,Microsoft opens a review of its sexual harassment policies ... - The New York Times,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
2022-01-13 08:00:00+00:00,Microsoft hires law firm to review sexual harassment policy after ... - The Washington Post,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
2022-01-13 08:00:00+00:00,Microsoft board approves outside review of harassment and ... - GeekWire,"{'href': 'https://www.geekwire.com', 'title': 'GeekWire'}"
2022-01-13 08:00:00+00:00,Microsoft has discontinued all Xbox One consoles - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2022-01-12 08:00:00+00:00,Report: Microsoft Has Sold 12 Million Xbox Series X|S Consoles - Thurrott.com,"{'href': 'https://www.thurrott.com', 'title': 'Thurrott.com'}"
2022-01-13 08:00:00+00:00,Microsoft is done with Xbox One - CNET,"{'href': 'https://www.cnet.com', 'title': 'CNET'}"
2022-01-11 08:00:00+00:00,"Microsoft January 2022 Patch Tuesday fixes 6 zero-days, 97 flaws - BleepingComputer","{'href': 'https://www.bleepingcomputer.com', 'title': 'BleepingComputer'}"
2022-01-12 08:00:00+00:00,COVID-19 pandemic brings frontline workers closer together but ... - Microsoft,"{'href': 'https://news.microsoft.com', 'title': 'Microsoft'}"
2022-01-03 08:00:00+00:00,Microsoft fixes harebrained Y2K22 Exchange bug that disrupted email worldwide - Ars Technica,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}"
2022-01-04 08:00:00+00:00,Qualcomm is working with Microsoft on custom chips for next-gen ... - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2022-01-14 08:00:00+00:00,Xbox One Being Discontinued Shows Microsoft is Taking the Final ... - GameRant,"{'href': 'https://gamerant.com', 'title': 'GameRant'}"
2022-01-13 08:00:00+00:00,Microsoft Yanks Buggy Windows Server Updates - Threatpost,"{'href': 'https://threatpost.com', 'title': 'Threatpost'}"
2022-01-13 08:00:00+00:00,Microsoft hires former Apple chip designer - ZDNet,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
2022-01-04 08:00:00+00:00,How to manually update Microsoft Defender - Computerworld,"{'href': 'https://www.computerworld.com', 'title': 'Computerworld'}"
2022-01-05 08:00:00+00:00,Hackers Are Exploiting a Flaw Microsoft Fixed 9 Years Ago - WIRED,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
2022-01-10 08:00:00+00:00,Microsoft posts its own teardown and repair video for the Surface Laptop SE - Ars Technica,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}"
2022-01-13 08:00:00+00:00,Microsoft invests $50 million in alcohol-to-jet fuel biorefinery - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2022-01-11 08:00:00+00:00,"Ransomware: Hackers are using Log4j flaw as part of their attacks, warns Microsoft - ZDNet","{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
2022-01-04 08:00:00+00:00,First Microsoft Pluton-powered Windows 11 PCs to start rolling out this year - ZDNet,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
2022-01-10 08:00:00+00:00,Microsoft: powerdir bug gives access to protected macOS user data - BleepingComputer,"{'href': 'https://www.bleepingcomputer.com', 'title': 'BleepingComputer'}"
2022-01-03 08:00:00+00:00,Save $40 on Microsoft's high-end Xbox Elite Wireless Series 2 ... - PCWorld,"{'href': 'https://www.pcworld.com', 'title': 'PCWorld'}"
2022-01-11 08:00:00+00:00,Easy Achievements to Get for Microsoft Rewards Top 10: Conquer ... - GameRant,"{'href': 'https://gamerant.com', 'title': 'GameRant'}"
2022-01-04 08:00:00+00:00,"Microsoft Sees Rampant Log4j Exploit Attempts, Testing - Threatpost","{'href': 'https://threatpost.com', 'title': 'Threatpost'}"
2022-01-11 08:00:00+00:00,"Microsoft should sell Office and Windows to boost cloud business, former executive says - CNBC","{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2022-01-08 08:00:00+00:00,"How 5,000 frustrated customers forced Microsoft to make a big change - ZDNet","{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
2022-01-05 08:00:00+00:00,Microsoft replacing Groove Music player with Media Player app for ... - MSPoweruser,"{'href': 'https://mspoweruser.com', 'title': 'MSPoweruser'}"
2022-01-07 08:00:00+00:00,Microsoft PowerToys gets a new Always On Top feature and ... - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2022-01-04 08:00:00+00:00,Microsoft Is Trying to Force You to Use Its Software Like It's 1998 All ... - Inc.,"{'href': 'https://www.inc.com', 'title': 'Inc.'}"
2022-01-13 08:00:00+00:00,"Microsoft Defender could protect your Android phone and Mac, too - PCWorld","{'href': 'https://www.pcworld.com', 'title': 'PCWorld'}"
2022-01-03 08:00:00+00:00,Relativity hires Microsoft’s Scott Van Vliet to boost its Factory Operating System for 3D-printed rockets - Yahoo Finance,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
2022-01-12 08:00:00+00:00,'Forza Street' to be shut down by Microsoft later this year - NME,"{'href': 'https://www.nme.com', 'title': 'NME'}"
2022-01-10 08:00:00+00:00,Will Microsoft (MSFT) Stock Deliver Growth in 2022? - Investopedia,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}"
2022-01-08 08:00:00+00:00,Microsoft Edge for Windows 11 is getting Dynamic Refresh Rate to ... - BetaNews,"{'href': 'https://betanews.com', 'title': 'BetaNews'}"
2022-01-05 08:00:00+00:00,Microsoft Confirms No Plans To Remove Or Disable Dev Mode On Xbox - GameSpot,"{'href': 'https://www.gamespot.com', 'title': 'GameSpot'}"
