date,title,publisher
2019-01-10 17:23:55+00:00,Former Google Exec: AI Will Replace 40 Percent of Jobs in 15 Years - Futurism,"{'href': 'https://futurism.com', 'title': 'Futurism'}"
2019-01-11 08:00:00+00:00,How to set up Google Fi on an iPhone - CNET,"{'href': 'https://www.cnet.com', 'title': 'CNET'}"
2019-01-14 08:00:00+00:00,Google is Partnering With WordPress to Develop a News Publishing ... - Search Engine Journal,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}"
2019-01-04 08:00:00+00:00,Tracking the Demise of My Marriage on Google Maps (Published ... - The New York Times,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
2019-01-10 08:00:00+00:00,Google executive is considering a shake-up to staff structure in DC - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2019-01-08 08:00:00+00:00,Google PSA: Do Not 301 Pages that Should 404 To Your Home Page - Search Engine Roundtable,"{'href': 'https://www.seroundtable.com', 'title': 'Search Engine Roundtable'}"
2019-01-10 08:00:00+00:00,This $50 car charger brings Google Assistant to almost any vehicle - CNN Underscored,"{'href': 'https://www.cnn.com', 'title': 'CNN Underscored'}"
2019-01-07 08:00:00+00:00,Alexa Or Google Assistant? These Headphones Have Both - Tom's Guide,"{'href': 'https://www.tomsguide.com', 'title': ""Tom's Guide""}"
2019-01-04 08:00:00+00:00,Google buys expert community and 'answer engine' Superpod for ... - Search Engine Land,"{'href': 'https://searchengineland.com', 'title': 'Search Engine Land'}"
2019-01-12 08:00:00+00:00,Google Pay finally allows names to be assigned to cards - Android Police,"{'href': 'https://www.androidpolice.com', 'title': 'Android Police'}"
2019-01-03 08:00:00+00:00,Google moves closer to creating 'Minority Report'-style sensors for ... - The Washington Post,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
2019-01-09 08:00:00+00:00,SolarEdge integrates Google Assistant into EV-charging solar inverter - Solar Power World,"{'href': 'https://www.solarpowerworldonline.com', 'title': 'Solar Power World'}"
2019-01-08 08:00:00+00:00,How to Enable Dark Mode in the Google Feed on Android - Gadget Hacks,"{'href': 'https://android.gadgethacks.com', 'title': 'Gadget Hacks'}"
2019-01-10 08:00:00+00:00,Google Knowledge Panel Hijack Explained - Search Engine Journal,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}"
2019-01-02 08:00:00+00:00,Google Duo Will Soon Have Group Calling - WinBuzzer,"{'href': 'https://winbuzzer.com', 'title': 'WinBuzzer'}"
2019-01-04 08:00:00+00:00,Longtime Google Engineer Known for Speaking Out Is Leaving - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2019-01-03 08:00:00+00:00,"Google Pixel 3, Pixel 3 XL and Pixel Stand are finally available in ... - GSMArena.com","{'href': 'https://www.gsmarena.com', 'title': 'GSMArena.com'}"
2019-01-03 08:00:00+00:00,"Verily Raises $1 Billion, Alphabet CFO Joins Board - Business Insider","{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2019-01-04 08:00:00+00:00,Google Photos testing share menu revamp w/ carousels & compact ... - 9to5Google,"{'href': 'https://9to5google.com', 'title': '9to5Google'}"
2019-01-08 08:00:00+00:00,This E Ink screen is the first of many new Google Assistant gadgets - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2019-01-07 08:00:00+00:00,Hum by Verizon Launches Connected Car Solution with the Google ... - PR Newswire,"{'href': 'https://www.prnewswire.com', 'title': 'PR Newswire'}"
2019-01-09 08:00:00+00:00,Google leases space in One Maritime Plaza in San Francisco - San ... - The Business Journals,"{'href': 'https://www.bizjournals.com', 'title': 'The Business Journals'}"
2019-01-02 08:00:00+00:00,Google Shopping is largest growth opportunity for most online ... - Search Engine Land,"{'href': 'https://searchengineland.com', 'title': 'Search Engine Land'}"
2019-01-04 08:00:00+00:00,Google's Project Soli radar is sensitive enough to count sheets of ... - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2019-01-09 08:00:00+00:00,PragerU files new lawsuit against Google in YouTube 'censorship' row - Fox News,"{'href': 'https://www.foxnews.com', 'title': 'Fox News'}"
2019-01-02 08:00:00+00:00,Australian police Google Maps blunder 'missed location of body' - BBC,"{'href': 'https://www.bbc.com', 'title': 'BBC'}"
2019-01-07 08:00:00+00:00,Google's Rich Results testing tool now supports code editing - Search Engine Land,"{'href': 'https://searchengineland.com', 'title': 'Search Engine Land'}"
2019-01-03 08:00:00+00:00,Google is Shutting Down its Small Business Community Message ... - Search Engine Journal,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}"
2019-01-10 08:00:00+00:00,Google Chrome Labs experiment is Etch A Sketch for your browser - Engadget,"{'href': 'https://www.engadget.com', 'title': 'Engadget'}"
2019-01-04 08:00:00+00:00,OpenClassrooms partners with Google to help build the workforce of ... - PR Newswire,"{'href': 'https://www.prnewswire.com', 'title': 'PR Newswire'}"
2019-01-10 08:00:00+00:00,Google campus starts to take shape in north San Jose - East Bay Times,"{'href': 'https://www.eastbaytimes.com', 'title': 'East Bay Times'}"
2019-01-09 08:00:00+00:00,CannaTrac® Releases Cashless Cannabis Payment App on Google ... - GlobeNewswire,"{'href': 'https://www.globenewswire.com', 'title': 'GlobeNewswire'}"
2019-01-09 08:00:00+00:00,Google Adds DNS-over-TLS Support to Its Public DNS Service - BleepingComputer,"{'href': 'https://www.bleepingcomputer.com', 'title': 'BleepingComputer'}"
2019-01-09 08:00:00+00:00,"AMD shows off 7nm next-gen chips at CES, aims at Intel and Nvidia - Reuters","{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2019-01-13 08:00:00+00:00,"The Google Pixel Stand is an unreliable, expensive mess - GSMArena.com","{'href': 'https://www.gsmarena.com', 'title': 'GSMArena.com'}"
2019-01-03 08:00:00+00:00,CheapOair Provides Enhanced Convenience for App Customers ... - PR Newswire,"{'href': 'https://www.prnewswire.com', 'title': 'PR Newswire'}"
2019-01-14 08:00:00+00:00,Google AdWords Express is Now Part of Google Ads - Search Engine Journal,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}"
2019-01-02 08:00:00+00:00,"Google Exec Says Data, AI Can Advance Health Care - PYMNTS.com","{'href': 'https://www.pymnts.com', 'title': 'PYMNTS.com'}"
2019-01-12 08:00:00+00:00,Assistant icon shows up on the Google.com mobile page - Android Police,"{'href': 'https://www.androidpolice.com', 'title': 'Android Police'}"
2019-01-08 08:00:00+00:00,"Google Assistant, Philips Hue will simulate sunrise to gently wake ... - Android Authority","{'href': 'https://www.androidauthority.com', 'title': 'Android Authority'}"
2019-01-12 08:00:00+00:00,Google: Changing Image URLs Will Affect Rankings in Image Search - Search Engine Journal,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}"
2019-01-10 08:00:00+00:00,Jimmy Fallon & Kermit the Frog to Judge Students' Art for Google ... - Dan’s Papers,"{'href': 'https://www.danspapers.com', 'title': 'Dan’s Papers'}"
2019-01-11 08:00:00+00:00,Google May Filter Emojis Out of Meta Titles & Descriptions in Search ... - Search Engine Journal,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}"
