date,title,publisher
2020-01-02 08:00:00+00:00,"Amazon threatened to fire employees for speaking out on climate, workers say - The Guardian","{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
2020-01-02 08:00:00+00:00,Climate activism vs. free speech: Amazon warns employees that ... - GeekWire,"{'href': 'https://www.geekwire.com', 'title': 'GeekWire'}"
2020-01-02 08:00:00+00:00,Amazon threatens to fire critics who are outspoken on its ... - The Washington Post,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
2020-01-11 08:00:00+00:00,Mother Says They Got Used Diapers From Amazon - KWQC,"{'href': 'https://www.kwqc.com', 'title': 'KWQC'}"
2020-01-10 08:00:00+00:00,NJ family says they received used diapers in nightmare Amazon delivery - PIX11 New York News,"{'href': 'https://pix11.com', 'title': 'PIX11 New York News'}"
2020-01-12 08:00:00+00:00,New Jersey woman claims she got dirty diapers in Amazon shipment - New York Post,"{'href': 'https://nypost.com', 'title': 'New York Post'}"
2020-01-14 08:00:00+00:00,Amazon boss Jeff Bezos arrives in India as local traders plan protests - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2020-01-06 08:00:00+00:00,"Amazon partners with Lamborghini, Rivian to offer Alexa voice assistant in vehicles - CNBC","{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2020-01-09 08:00:00+00:00,Amazon's Ring fired four employees for peeping into customer video feeds - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2020-01-14 08:00:00+00:00,Amazon sellers are no longer barred from shipping Prime orders with FedEx Ground - CNN,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
2020-01-13 08:00:00+00:00,Soccer-Bundesliga signs with Amazon Web Services for real-time ... - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2020-01-14 08:00:00+00:00,"Five murdered in 2020 Brazilian Amazon land conflicts, adding to ... - Mongabay.com","{'href': 'https://news.mongabay.com', 'title': 'Mongabay.com'}"
2020-01-11 08:00:00+00:00,Amazon fires employees for leaking customer email addresses and phone numbers - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2020-01-14 08:00:00+00:00,How Amazon's Counterfeit Products Threaten Safety : The Indicator ... - NPR,"{'href': 'https://www.npr.org', 'title': 'NPR'}"
2020-01-09 08:00:00+00:00,"Amazon Fire TV Cube review: great smart TV box, irritating smart speaker - The Guardian","{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
2020-01-14 08:00:00+00:00,Amazon Just Revealed the Huge Cast of Its Lord of the Rings TV Series - TV Guide,"{'href': 'https://www.tvguide.com', 'title': 'TV Guide'}"
2020-01-06 08:00:00+00:00,"Amazon's Fire TV soundbars will get Dolby Atmos, HDMI switching ... - The Verge","{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2020-01-04 08:00:00+00:00,Amazon considers opening stores in Germany: report - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2020-01-13 08:00:00+00:00,"India orders antitrust probe of Amazon, Walmart's Flipkart - Yahoo Finance","{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
2020-01-07 08:00:00+00:00,"Sonos, Squeezed by the Tech Giants, Sues Google (Published 2020) - The New York Times","{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
2020-01-04 08:00:00+00:00,"Why Amazon, Google and Apple want to record you - USA TODAY","{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
2020-01-10 08:00:00+00:00,Amazon tells users to uninstall a product that PayPal just paid $4 billion for - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2020-01-04 08:00:00+00:00,NY offered Amazon nearly $1 billion more than previously known for HQ2 - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2020-01-08 08:00:00+00:00,Fires in Amazon forest rose 30% in 2019 - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2020-01-14 08:00:00+00:00,‘Jack Reacher’ TV Series Based On Lee Child Books Ordered By Amazon – TCA - Deadline,"{'href': 'https://deadline.com', 'title': 'Deadline'}"
2020-01-07 08:00:00+00:00,Microsoft Is Winning The ‘Cloud War’ Against Amazon: Report - Forbes,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
2020-01-10 08:00:00+00:00,Amazon's New Rationale For Working With Big Oil: Saving the Planet - VICE,"{'href': 'https://www.vice.com', 'title': 'VICE'}"
2020-01-07 08:00:00+00:00,Amazon looks to brick-and-mortar to grow overseas - Business Insider - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2020-01-14 08:00:00+00:00,"‘Hunters’ Amazon Al Pacino Series “A Love Letter To My Grandmother”, Creator Says- TCA - Deadline","{'href': 'https://deadline.com', 'title': 'Deadline'}"
2020-01-14 08:00:00+00:00,Priyanka Chopra Jonas and Richard Madden to Star in Amazon's 'Citadel' - Decider,"{'href': 'https://decider.com', 'title': 'Decider'}"
2020-01-14 08:00:00+00:00,Amazon Studios Execs on TV’s Streaming Wars: ‘We’re in a Different Business’ - Variety,"{'href': 'https://variety.com', 'title': 'Variety'}"
2020-01-13 08:00:00+00:00,Amazon's Australia donation is less than Jeff Bezos makes in 5 minutes - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2020-01-10 08:00:00+00:00,The Amazon is a key buffer against climate change. A new study warns wildfires could decimate it - CNN,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
2020-01-01 08:00:00+00:00,The Amazon Has Lost More Than Ten Million Football Fields of ... - Smithsonian Magazine,"{'href': 'https://www.smithsonianmag.com', 'title': 'Smithsonian Magazine'}"
2020-01-13 08:00:00+00:00,Amazon Kindle and Kindle Paperwhite reduced to Black Friday prices in surprise sale - New York Post,"{'href': 'https://nypost.com', 'title': 'New York Post'}"
2020-01-07 08:00:00+00:00,'Lord of the Rings' Amazon series casts 'Game of Thrones' star as lead - New York Post,"{'href': 'https://nypost.com', 'title': 'New York Post'}"
2020-01-07 08:00:00+00:00,2 steps to avoid Amazon Ring hackers - Fox Business,"{'href': 'https://www.foxbusiness.com', 'title': 'Fox Business'}"
2020-01-10 08:00:00+00:00,"More brands are leaving Amazon, but the strategy could backfire - CNBC","{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2020-01-14 08:00:00+00:00,"Amazon Inks Exclusive Overall TV Deal With Brad Pitt’s Plan B, Sets Mystery Drama ‘Outer Range’ - Deadline","{'href': 'https://deadline.com', 'title': 'Deadline'}"
2020-01-02 08:00:00+00:00,The Most Amazing Anti Amazon Strategy … That Will Never Happen - Multichannel Merchant,"{'href': 'https://multichannelmerchant.com', 'title': 'Multichannel Merchant'}"
2020-01-04 08:00:00+00:00,'Hunters' Trailer: Al Pacino Tracks Escaped Nazis in Jordan Peele ... - IndieWire,"{'href': 'https://www.indiewire.com', 'title': 'IndieWire'}"
2020-01-07 08:00:00+00:00,"Amazon, Intel and Ford want to harvest your data while you drive - The Seattle Times","{'href': 'https://www.seattletimes.com', 'title': 'The Seattle Times'}"
2020-01-02 08:00:00+00:00,Milwaukee real estate firm buys former Amazon warehouse in ... - The Business Journals,"{'href': 'https://www.bizjournals.com', 'title': 'The Business Journals'}"
2020-01-07 08:00:00+00:00,Amazon Doubles Down on Ring Partnerships With Law Enforcement - WIRED,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
2020-01-05 08:00:00+00:00,"Amazon is generating lots of free-cash flow, time to get on board ... - Reuters","{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2020-01-08 08:00:00+00:00,Amazon partners with Indian retail giant Future Retail to take on ... - Netimperative,"{'href': 'https://www.netimperative.com', 'title': 'Netimperative'}"
2020-01-14 08:00:00+00:00,Amazon’s ‘Marvelous Mrs. Maisel’ Got Higher Ratings in Season 3 Than Ever Before - Observer,"{'href': 'https://observer.com', 'title': 'Observer'}"
2020-01-09 08:00:00+00:00,"Best Amazon deals: Eufy robovacs, TurboTax software, and more - USA TODAY","{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
2020-01-06 08:00:00+00:00,How on-time was FedEx compared to UPS and Amazon for holiday ... - Commercial Appeal,"{'href': 'https://www.commercialappeal.com', 'title': 'Commercial Appeal'}"
2020-01-06 08:00:00+00:00,Amazon sold a waffle maker with an old waffle still inside - TODAY,"{'href': 'https://www.today.com', 'title': 'TODAY'}"
2020-01-07 08:00:00+00:00,Alibaba undercuts Amazon in Europe to woo wary brands - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2020-01-13 08:00:00+00:00,Police warn residents about new Amazon scam - WGRZ.com,"{'href': 'https://www.wgrz.com', 'title': 'WGRZ.com'}"
2020-01-10 08:00:00+00:00,Amazon Alexa saves Florida man from crime - Fox Business,"{'href': 'https://www.foxbusiness.com', 'title': 'Fox Business'}"
2020-01-09 08:00:00+00:00,"Amazon launching a luxury fashion platform, report says - Business Insider","{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2020-01-10 08:00:00+00:00,Is Amazon Killing FedEx? | Here & Now - WBUR News,"{'href': 'https://www.wbur.org', 'title': 'WBUR News'}"
2020-01-06 08:00:00+00:00,BlackBerry and Amazon team up to make connected cars more secure - Engadget,"{'href': 'https://www.engadget.com', 'title': 'Engadget'}"
2020-01-09 08:00:00+00:00,"These $22 Leggings With Pockets Have 11,000 5-Star Amazon Reviews - E! NEWS","{'href': 'https://www.eonline.com', 'title': 'E! NEWS'}"
2020-01-14 08:00:00+00:00,Bernie Sanders doesn't have smartphone apps or Amazon Prime - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2020-01-09 08:00:00+00:00,Amazon suspiciously says browser extension Honey is a security ... - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2020-01-05 08:00:00+00:00,Amazon Eyes Germany For Brick-And-Mortar Locations - PYMNTS.com,"{'href': 'https://www.pymnts.com', 'title': 'PYMNTS.com'}"
