date,title,publisher
2023-01-10 08:00:00+00:00,Microsoft reportedly plans to invest $10 billion in creator of buzzy A.I. tool ChatGPT - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2023-01-12 08:00:00+00:00,Microsoft Bets Big on the Creator of ChatGPT in Race to Dominate A.I. - The New York Times,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
2023-01-11 08:00:00+00:00,Microsoft's $10B investment in OpenAI could help fuel AI funding trend - Insider Intelligence,"{'href': 'https://www.insiderintelligence.com', 'title': 'Insider Intelligence'}"
2023-01-03 08:00:00+00:00,Microsoft gets its first US union - CNN,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
2023-01-03 08:00:00+00:00,Video Game Workers Get a Union Foothold at Microsoft - The New York Times,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
2023-01-03 08:00:00+00:00,"Microsoft gets its first gaming union, largest in North America - The Washington Post","{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
2023-01-02 17:43:28+00:00,Satya Nadella's India Visit 2023 - Microsoft,"{'href': 'https://news.microsoft.com', 'title': 'Microsoft'}"
2023-01-10 08:00:00+00:00,Microsoft wants to acquire ChatGPT - The Cryptonomist,"{'href': 'https://en.cryptonomist.ch', 'title': 'The Cryptonomist'}"
2023-01-05 08:00:00+00:00,Microsoft reportedly to add ChatGPT to Bing search engine - The Guardian,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
2023-01-11 08:00:00+00:00,Microsoft events to show new slate of games—including Starfield - Ars Technica,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}"
2023-01-05 08:00:00+00:00,Microsoft backs off claim in Activision antitrust case that the FTC is ... - Axios,"{'href': 'https://www.axios.com', 'title': 'Axios'}"
2023-01-10 08:00:00+00:00,Say goodbye to Windows 7 as Microsoft ends extended support - ZDNet,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
2023-01-05 08:00:00+00:00,ISRO and Microsoft collaborate to support space-tech startups in ... - Microsoft,"{'href': 'https://news.microsoft.com', 'title': 'Microsoft'}"
2023-01-12 08:00:00+00:00,Microsoft to offer unlimited time off for US staff - The Register,"{'href': 'https://www.theregister.com', 'title': 'The Register'}"
2023-01-13 08:00:00+00:00,"Xbox Is Now the First Carbon Aware Console, Update Rolling Out to ... - Microsoft","{'href': 'https://news.microsoft.com', 'title': 'Microsoft'}"
2023-01-09 08:00:00+00:00,Microsoft’s new AI can simulate anyone’s voice with 3 seconds of audio - Ars Technica,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}"
2023-01-12 08:00:00+00:00,"Google, Nvidia Express Concerns to FTC About Microsoft’s Activision Deal - Yahoo Finance","{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
2023-01-06 08:00:00+00:00,"Down 33%, Microsoft Stock Is a Once-in-a-Decade Buying ... - The Motley Fool","{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
2023-01-06 08:00:00+00:00,This could be the next big game for Microsoft's Xbox platform - GeekWire,"{'href': 'https://www.geekwire.com', 'title': 'GeekWire'}"
2023-01-11 08:00:00+00:00,Microsoft reportedly axes dual-screen Surface Duo 3 in favor of a 'true' foldable - Engadget,"{'href': 'https://www.engadget.com', 'title': 'Engadget'}"
2023-01-12 08:00:00+00:00,"Microsoft launches new 365 Basic tier, overhauls its Office app - Computerworld","{'href': 'https://www.computerworld.com', 'title': 'Computerworld'}"
2023-01-10 08:00:00+00:00,Microsoft Advertising Sets Its Sights On Retail Media - AdExchanger,"{'href': 'https://www.adexchanger.com', 'title': 'AdExchanger'}"
2023-01-04 08:00:00+00:00,Microsoft Products Losing Support in 2023 - Redmond Channel Partner,"{'href': 'https://rcpmag.com', 'title': 'Redmond Channel Partner'}"
2023-01-10 08:00:00+00:00,Microsoft Releases January 2023 Security Updates - CISA,"{'href': 'https://www.cisa.gov', 'title': 'CISA'}"
2023-01-13 08:00:00+00:00,"Microsoft Defender ASR rules strip icons, app shortcuts from Taskbar, Start Menu - The Register","{'href': 'https://www.theregister.com', 'title': 'The Register'}"
2023-01-13 08:00:00+00:00,"Facebook, Microsoft pulling out of more Seattle-area offices - The Seattle Times","{'href': 'https://www.seattletimes.com', 'title': 'The Seattle Times'}"
2023-01-12 08:00:00+00:00,Tech Mahindra and Microsoft join hands to bring cloud-powered 5G ... - Microsoft,"{'href': 'https://news.microsoft.com', 'title': 'Microsoft'}"
2023-01-12 08:00:00+00:00,U.S. Army Is Still Gung Ho on Microsoft's Combat Goggles Despite ... - Gizmodo,"{'href': 'https://gizmodo.com', 'title': 'Gizmodo'}"
2023-01-09 08:00:00+00:00,"Microsoft acquires Fungible, a maker of data processing units, to bolster Azure - TechCrunch","{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
2023-01-06 08:00:00+00:00,Microsoft-Owned Company Votes to Unionize - SHRM,"{'href': 'https://www.shrm.org', 'title': 'SHRM'}"
2023-01-04 08:00:00+00:00,NIELIT and Microsoft collaborate to train youth in cybersecurity skills ... - Microsoft,"{'href': 'https://news.microsoft.com', 'title': 'Microsoft'}"
2023-01-05 08:00:00+00:00,Microsoft to invest more than $10M in Gatik - Robot Report,"{'href': 'https://www.therobotreport.com', 'title': 'Robot Report'}"
