,index,y_fitted
0,2022-01-03,331.15325927734375
1,2022-01-04,329.82867431640625
2,2022-01-05,328.6767272949219
3,2022-01-06,327.9755554199219
4,2022-01-07,328.1055908203125
5,2022-01-10,328.6487731933594
6,2022-01-11,327.30780029296875
7,2022-01-12,326.56463623046875
8,2022-01-13,325.7144470214844
9,2022-01-14,324.63629150390625
10,2022-01-18,324.8489074707031
11,2022-01-19,324.5132141113281
12,2022-01-20,324.4837646484375
13,2022-01-21,324.40582275390625
14,2022-01-24,324.91796875
15,2022-01-25,323.9688415527344
16,2022-01-26,323.192626953125
17,2022-01-27,321.9953918457031
18,2022-01-28,321.5921936035156
19,2022-01-31,322.1465759277344
20,2022-02-01,322.6356201171875
21,2022-02-02,321.176025390625
22,2022-02-03,320.64306640625
23,2022-02-04,319.4991760253906
24,2022-02-07,320.078369140625
25,2022-02-08,319.08551025390625
26,2022-02-09,318.29608154296875
27,2022-02-10,318.09490966796875
28,2022-02-11,317.4588623046875
29,2022-02-14,317.8992614746094
30,2022-02-15,317.1578369140625
31,2022-02-16,315.8337707519531
32,2022-02-17,315.62677001953125
33,2022-02-18,314.72467041015625
34,2022-02-22,315.2171936035156
35,2022-02-23,314.6114807128906
36,2022-02-24,314.2610778808594
37,2022-02-25,313.78759765625
38,2022-02-28,313.8292541503906
39,2022-03-01,313.8767395019531
40,2022-03-02,312.2900695800781
41,2022-03-03,311.4845275878906
42,2022-03-04,310.95184326171875
43,2022-03-07,311.4915466308594
44,2022-03-08,311.02764892578125
45,2022-03-09,309.95269775390625
46,2022-03-10,309.4447021484375
47,2022-03-11,308.39501953125
48,2022-03-14,308.7878112792969
49,2022-03-15,307.8905029296875
50,2022-03-16,307.06915283203125
51,2022-03-17,307.0699157714844
52,2022-03-18,306.7915954589844
53,2022-03-21,307.1108093261719
54,2022-03-22,306.1406555175781
55,2022-03-23,305.1258239746094
56,2022-03-24,304.2640380859375
57,2022-03-25,304.3237609863281
58,2022-03-28,304.5875244140625
59,2022-03-29,303.7839050292969
60,2022-03-30,303.0345458984375
61,2022-03-31,302.438720703125
62,2022-04-01,302.4366149902344
63,2022-04-04,302.0543518066406
64,2022-04-05,300.7100524902344
65,2022-04-06,299.6528015136719
66,2022-04-07,299.0968322753906
67,2022-04-08,299.01123046875
68,2022-04-11,299.1628112792969
69,2022-04-12,298.5727233886719
70,2022-04-13,297.7296447753906
71,2022-04-14,297.20068359375
72,2022-04-18,297.3149719238281
73,2022-04-19,296.4293518066406
74,2022-04-20,296.0016174316406
75,2022-04-21,295.0904541015625
76,2022-04-22,294.951416015625
77,2022-04-25,294.9580993652344
78,2022-04-26,294.2811279296875
79,2022-04-27,293.0210876464844
80,2022-04-28,292.0777893066406
81,2022-04-29,291.01446533203125
82,2022-05-02,291.26580810546875
83,2022-05-03,291.3323974609375
84,2022-05-04,290.77093505859375
85,2022-05-05,290.31842041015625
86,2022-05-06,288.6152648925781
87,2022-05-09,288.5813903808594
88,2022-05-10,288.4395446777344
89,2022-05-11,287.5826110839844
90,2022-05-12,287.1124267578125
91,2022-05-13,286.4608459472656
92,2022-05-16,286.73297119140625
93,2022-05-17,286.1032409667969
94,2022-05-18,284.9826965332031
95,2022-05-19,284.1407470703125
96,2022-05-20,283.5782470703125
97,2022-05-23,284.0992736816406
98,2022-05-24,283.55316162109375
99,2022-05-25,282.1961975097656
100,2022-05-26,281.318603515625
101,2022-05-27,280.9143981933594
102,2022-05-31,281.0723876953125
103,2022-06-01,281.45269775390625
104,2022-06-02,279.9368591308594
105,2022-06-03,279.3290100097656
106,2022-06-06,279.0524597167969
107,2022-06-07,278.493408203125
108,2022-06-08,277.9453125
109,2022-06-09,277.1982116699219
110,2022-06-10,276.4649963378906
111,2022-06-13,276.4660949707031
112,2022-06-14,275.6604919433594
113,2022-06-15,275.1732482910156
114,2022-06-16,274.39093017578125
115,2022-06-17,273.956787109375
116,2022-06-21,274.2681579589844
117,2022-06-22,273.1872253417969
118,2022-06-23,272.7161560058594
119,2022-06-24,271.8264465332031
120,2022-06-27,272.1846008300781
121,2022-06-28,271.6156311035156
122,2022-06-29,270.9491271972656
123,2022-06-30,269.8766174316406
124,2022-07-01,269.95263671875
125,2022-07-05,269.64117431640625
126,2022-07-06,268.8045959472656
127,2022-07-07,267.97515869140625
128,2022-07-08,266.9034423828125
129,2022-07-11,267.3721923828125
130,2022-07-12,266.8905029296875
131,2022-07-13,266.14202880859375
132,2022-07-14,265.248779296875
133,2022-07-15,264.8257751464844
134,2022-07-18,264.7561950683594
135,2022-07-19,264.7286682128906
136,2022-07-20,263.5333557128906
137,2022-07-21,262.9926452636719
138,2022-07-22,262.0857238769531
139,2022-07-25,262.3199462890625
140,2022-07-26,261.2671813964844
141,2022-07-27,260.9471435546875
142,2022-07-28,260.2439880371094
143,2022-07-29,260.0339660644531
144,2022-08-01,260.12896728515625
145,2022-08-02,259.289306640625
146,2022-08-03,258.648193359375
147,2022-08-04,257.9508972167969
148,2022-08-05,256.986572265625
149,2022-08-08,257.03155517578125
150,2022-08-09,255.93893432617188
151,2022-08-10,255.26898193359375
152,2022-08-11,254.5390625
153,2022-08-12,254.46311950683594
154,2022-08-15,254.36514282226562
155,2022-08-16,253.8287811279297
156,2022-08-17,253.2126922607422
157,2022-08-18,252.59947204589844
158,2022-08-19,252.02737426757812
159,2022-08-22,252.02806091308594
160,2022-08-23,251.64715576171875
161,2022-08-24,250.9541778564453
162,2022-08-25,250.7095947265625
163,2022-08-26,249.21400451660156
164,2022-08-29,248.91481018066406
