,index,y_fitted
0,2022-01-03,175.31698608398438
1,2022-01-04,174.42250061035156
2,2022-01-05,173.70352172851562
3,2022-01-06,172.70452880859375
4,2022-01-07,171.98280334472656
5,2022-01-10,171.82313537597656
6,2022-01-11,171.69747924804688
7,2022-01-12,171.35536193847656
8,2022-01-13,170.23443603515625
9,2022-01-14,168.7154541015625
10,2022-01-18,168.1306610107422
11,2022-01-19,168.03399658203125
12,2022-01-20,167.94219970703125
13,2022-01-21,167.70248413085938
14,2022-01-24,167.24240112304688
15,2022-01-25,166.947509765625
16,2022-01-26,166.8369598388672
17,2022-01-27,166.3123779296875
18,2022-01-28,165.48223876953125
19,2022-01-31,165.24139404296875
20,2022-02-01,165.33853149414062
21,2022-02-02,165.2611083984375
22,2022-02-03,164.9105682373047
23,2022-02-04,164.0024871826172
24,2022-02-07,163.29458618164062
25,2022-02-08,163.14202880859375
26,2022-02-09,162.9080047607422
27,2022-02-10,162.57130432128906
28,2022-02-11,162.10426330566406
29,2022-02-14,161.68136596679688
30,2022-02-15,161.57275390625
31,2022-02-16,161.37013244628906
32,2022-02-17,160.97174072265625
33,2022-02-18,160.1662139892578
34,2022-02-22,159.66004943847656
35,2022-02-23,159.0738525390625
36,2022-02-24,158.65707397460938
37,2022-02-25,158.41542053222656
38,2022-02-28,158.98106384277344
39,2022-03-01,159.70632934570312
40,2022-03-02,159.4277801513672
41,2022-03-03,159.1439666748047
42,2022-03-04,158.67544555664062
43,2022-03-07,158.62196350097656
44,2022-03-08,158.70489501953125
45,2022-03-09,158.760009765625
46,2022-03-10,158.05538940429688
47,2022-03-11,157.47007751464844
48,2022-03-14,157.69400024414062
49,2022-03-15,157.5996551513672
50,2022-03-16,157.4525146484375
51,2022-03-17,157.6808624267578
52,2022-03-18,157.43161010742188
53,2022-03-21,157.44854736328125
54,2022-03-22,157.2457275390625
55,2022-03-23,156.93890380859375
56,2022-03-24,156.5382537841797
57,2022-03-25,156.20977783203125
58,2022-03-28,156.25364685058594
59,2022-03-29,156.32017517089844
60,2022-03-30,156.2252960205078
61,2022-03-31,156.0209503173828
62,2022-04-01,156.70794677734375
63,2022-04-04,156.7257843017578
64,2022-04-05,156.37579345703125
65,2022-04-06,156.06858825683594
66,2022-04-07,155.2659454345703
67,2022-04-08,154.8367462158203
68,2022-04-11,154.99551391601562
69,2022-04-12,154.92950439453125
70,2022-04-13,154.7849578857422
71,2022-04-14,154.3353729248047
72,2022-04-18,154.34527587890625
73,2022-04-19,154.08641052246094
74,2022-04-20,153.8822021484375
75,2022-04-21,153.75778198242188
76,2022-04-22,153.34913635253906
77,2022-04-25,153.2257080078125
78,2022-04-26,153.01255798339844
79,2022-04-27,152.82913208007812
80,2022-04-28,152.4076385498047
81,2022-04-29,152.10906982421875
82,2022-05-02,152.1891326904297
83,2022-05-03,151.97361755371094
84,2022-05-04,151.66835021972656
85,2022-05-05,151.40985107421875
86,2022-05-06,150.7957763671875
87,2022-05-09,150.2291259765625
88,2022-05-10,149.888427734375
89,2022-05-11,149.8468475341797
90,2022-05-12,149.5744171142578
91,2022-05-13,149.20953369140625
92,2022-05-16,149.0192413330078
93,2022-05-17,149.2197265625
94,2022-05-18,149.16046142578125
95,2022-05-19,148.8513641357422
96,2022-05-20,148.36631774902344
97,2022-05-23,148.18739318847656
98,2022-05-24,148.1965789794922
99,2022-05-25,148.1424560546875
100,2022-05-26,147.90145874023438
101,2022-05-27,147.15968322753906
102,2022-05-31,147.29884338378906
103,2022-06-01,147.68991088867188
104,2022-06-02,147.31533813476562
105,2022-06-03,147.15048217773438
106,2022-06-06,147.1402130126953
107,2022-06-07,146.7878875732422
108,2022-06-08,146.4672393798828
109,2022-06-09,146.09140014648438
110,2022-06-10,145.71954345703125
111,2022-06-13,146.00674438476562
112,2022-06-14,145.95135498046875
113,2022-06-15,145.56297302246094
114,2022-06-16,145.1219482421875
115,2022-06-17,144.28778076171875
116,2022-06-21,144.070556640625
117,2022-06-22,143.99290466308594
118,2022-06-23,143.78842163085938
119,2022-06-24,143.7063751220703
120,2022-06-27,143.7772674560547
121,2022-06-28,143.6090850830078
122,2022-06-29,143.37374877929688
123,2022-06-30,143.04978942871094
124,2022-07-01,143.67208862304688
125,2022-07-05,143.57603454589844
126,2022-07-06,143.6830291748047
127,2022-07-07,143.56988525390625
128,2022-07-08,143.15882873535156
129,2022-07-11,143.05810546875
130,2022-07-12,142.99923706054688
131,2022-07-13,143.01968383789062
132,2022-07-14,142.6732635498047
133,2022-07-15,142.3123321533203
134,2022-07-18,142.1822509765625
135,2022-07-19,142.2181854248047
136,2022-07-20,142.26930236816406
137,2022-07-21,141.97837829589844
138,2022-07-22,141.85899353027344
139,2022-07-25,141.7727508544922
140,2022-07-26,141.5666961669922
141,2022-07-27,141.1418914794922
142,2022-07-28,140.99655151367188
143,2022-07-29,140.69366455078125
144,2022-08-01,140.4349822998047
145,2022-08-02,140.11878967285156
146,2022-08-03,140.30014038085938
147,2022-08-04,139.82162475585938
148,2022-08-05,139.23670959472656
149,2022-08-08,139.2096405029297
150,2022-08-09,139.27346801757812
151,2022-08-10,139.2909393310547
152,2022-08-11,139.2262420654297
153,2022-08-12,138.96275329589844
154,2022-08-15,139.1488800048828
155,2022-08-16,138.91098022460938
156,2022-08-17,138.7923583984375
157,2022-08-18,138.65525817871094
158,2022-08-19,138.4840850830078
159,2022-08-22,138.49900817871094
160,2022-08-23,138.59207153320312
161,2022-08-24,138.33206176757812
162,2022-08-25,138.19883728027344
163,2022-08-26,138.4014892578125
