,index,y_fitted
0,2022-01-03,288.8995666503906
1,2022-01-04,287.30670166015625
2,2022-01-05,285.86395263671875
3,2022-01-06,284.0310363769531
4,2022-01-07,287.09429931640625
5,2022-01-10,283.72442626953125
6,2022-01-11,281.9767150878906
7,2022-01-12,278.4432067871094
8,2022-01-13,280.1391296386719
9,2022-01-14,279.10662841796875
10,2022-01-18,276.94610595703125
11,2022-01-19,275.2132263183594
12,2022-01-20,273.2625427246094
13,2022-01-21,273.35870361328125
14,2022-01-24,273.6656799316406
15,2022-01-25,270.61993408203125
16,2022-01-26,266.88629150390625
17,2022-01-27,268.38262939453125
18,2022-01-28,269.542236328125
19,2022-01-31,265.70355224609375
20,2022-02-01,264.83746337890625
21,2022-02-02,262.4606018066406
22,2022-02-03,260.4869384765625
23,2022-02-04,261.560791015625
24,2022-02-07,260.8882751464844
25,2022-02-08,257.4967041015625
26,2022-02-09,255.2535858154297
27,2022-02-10,257.4498596191406
28,2022-02-11,256.8158264160156
29,2022-02-14,254.60328674316406
30,2022-02-15,253.3253173828125
31,2022-02-16,250.7317352294922
32,2022-02-17,252.48675537109375
33,2022-02-18,250.44183349609375
34,2022-02-22,250.49346923828125
35,2022-02-23,249.9161376953125
36,2022-02-24,247.4161834716797
37,2022-02-25,247.75624084472656
38,2022-02-28,247.02268981933594
39,2022-03-01,244.26585388183594
40,2022-03-02,243.2504425048828
41,2022-03-03,241.09617614746094
42,2022-03-04,243.48348999023438
43,2022-03-07,242.260498046875
44,2022-03-08,239.89910888671875
45,2022-03-09,238.98443603515625
46,2022-03-10,238.64688110351562
47,2022-03-11,237.48329162597656
48,2022-03-14,236.98599243164062
49,2022-03-15,236.77163696289062
50,2022-03-16,234.50552368164062
51,2022-03-17,234.98963928222656
52,2022-03-18,234.01795959472656
53,2022-03-21,231.2923583984375
54,2022-03-22,231.6170196533203
55,2022-03-23,230.02772521972656
56,2022-03-24,229.1680908203125
57,2022-03-25,230.28561401367188
58,2022-03-28,229.46266174316406
59,2022-03-29,228.42724609375
60,2022-03-30,224.9619140625
61,2022-03-31,225.13975524902344
62,2022-04-01,225.49229431152344
63,2022-04-04,224.46902465820312
64,2022-04-05,221.72137451171875
65,2022-04-06,222.40286254882812
66,2022-04-07,222.97457885742188
67,2022-04-08,222.3915557861328
68,2022-04-11,220.29112243652344
69,2022-04-12,220.14161682128906
70,2022-04-13,218.0082550048828
71,2022-04-14,219.57223510742188
72,2022-04-18,218.8339385986328
73,2022-04-19,216.91384887695312
74,2022-04-20,215.44471740722656
75,2022-04-21,214.3885498046875
76,2022-04-22,215.5890350341797
77,2022-04-25,214.55484008789062
78,2022-04-26,213.07884216308594
79,2022-04-27,212.3045196533203
80,2022-04-28,212.28086853027344
81,2022-04-29,212.09739685058594
82,2022-05-02,211.4160919189453
83,2022-05-03,210.52890014648438
84,2022-05-04,209.67843627929688
85,2022-05-05,209.55686950683594
86,2022-05-06,209.42678833007812
87,2022-05-09,207.4816131591797
88,2022-05-10,208.39805603027344
89,2022-05-11,206.05377197265625
90,2022-05-12,206.54696655273438
91,2022-05-13,207.29306030273438
92,2022-05-16,205.2089080810547
93,2022-05-17,204.98382568359375
94,2022-05-18,202.9916534423828
95,2022-05-19,203.7450714111328
96,2022-05-20,204.0045928955078
97,2022-05-23,203.1353302001953
98,2022-05-24,203.298095703125
99,2022-05-25,200.77020263671875
100,2022-05-26,201.53138732910156
101,2022-05-27,200.7044677734375
102,2022-05-31,200.7865753173828
103,2022-06-01,200.57672119140625
104,2022-06-02,200.0945281982422
105,2022-06-03,197.1874237060547
106,2022-06-06,198.70892333984375
107,2022-06-07,198.4532470703125
108,2022-06-08,195.91458129882812
109,2022-06-09,196.3944549560547
110,2022-06-10,196.9811248779297
111,2022-06-13,195.07290649414062
112,2022-06-14,194.76463317871094
113,2022-06-15,194.1397705078125
114,2022-06-16,194.03822326660156
115,2022-06-17,194.25648498535156
116,2022-06-21,193.05340576171875
117,2022-06-22,193.62644958496094
118,2022-06-23,191.94142150878906
119,2022-06-24,191.75985717773438
120,2022-06-27,192.77294921875
121,2022-06-28,192.33877563476562
122,2022-06-29,190.2792510986328
123,2022-06-30,190.56057739257812
124,2022-07-01,190.2563934326172
125,2022-07-05,190.5450897216797
126,2022-07-06,188.10720825195312
127,2022-07-07,188.72610473632812
128,2022-07-08,189.37811279296875
129,2022-07-11,187.71609497070312
130,2022-07-12,187.875244140625
131,2022-07-13,185.9033660888672
132,2022-07-14,186.75230407714844
133,2022-07-15,187.03648376464844
134,2022-07-18,186.7696533203125
135,2022-07-19,186.24635314941406
136,2022-07-20,185.1159210205078
137,2022-07-21,185.8140869140625
138,2022-07-22,185.6548614501953
139,2022-07-25,185.03599548339844
140,2022-07-26,185.26478576660156
141,2022-07-27,183.76226806640625
142,2022-07-28,183.94850158691406
143,2022-07-29,183.5728759765625
144,2022-08-01,184.04083251953125
145,2022-08-02,183.50192260742188
146,2022-08-03,181.63661193847656
147,2022-08-04,182.67218017578125
148,2022-08-05,182.57984924316406
149,2022-08-08,181.6574249267578
150,2022-08-09,182.1579132080078
151,2022-08-10,180.66722106933594
152,2022-08-11,181.3279266357422
153,2022-08-12,181.8332061767578
154,2022-08-15,180.66943359375
155,2022-08-16,180.70603942871094
156,2022-08-17,179.51510620117188
157,2022-08-18,179.5055694580078
158,2022-08-19,180.45037841796875
159,2022-08-22,179.68394470214844
160,2022-08-23,178.52149963378906
161,2022-08-24,177.6212921142578
162,2022-08-25,178.05772399902344
163,2022-08-26,178.5863037109375
