,index,y_fitted
0,2022-01-03,179.78854370117188
1,2022-01-04,182.6815185546875
2,2022-01-05,185.39340209960938
3,2022-01-06,187.89767456054688
4,2022-01-07,190.29843139648438
5,2022-01-10,192.7074737548828
6,2022-01-11,195.10580444335938
7,2022-01-12,197.48992919921875
8,2022-01-13,199.84823608398438
9,2022-01-14,202.17572021484375
10,2022-01-18,204.4718017578125
11,2022-01-19,206.7354278564453
12,2022-01-20,208.96640014648438
13,2022-01-21,211.1642608642578
14,2022-01-24,213.32884216308594
15,2022-01-25,215.46023559570312
16,2022-01-26,217.55880737304688
17,2022-01-27,219.625244140625
18,2022-01-28,221.6603546142578
19,2022-01-31,223.6651611328125
20,2022-02-01,225.64073181152344
21,2022-02-02,227.58816528320312
22,2022-02-03,229.50877380371094
23,2022-02-04,231.40371704101562
24,2022-02-07,233.27420043945312
25,2022-02-08,235.1214141845703
26,2022-02-09,236.94650268554688
27,2022-02-10,238.75064086914062
28,2022-02-11,240.53497314453125
29,2022-02-14,242.300537109375
30,2022-02-15,244.0483856201172
31,2022-02-16,245.7794952392578
32,2022-02-17,247.49484252929688
33,2022-02-18,249.1953582763672
34,2022-02-22,250.88194274902344
35,2022-02-23,252.55543518066406
36,2022-02-24,254.216552734375
37,2022-02-25,255.8662872314453
38,2022-02-28,257.5054931640625
39,2022-03-01,259.1348571777344
40,2022-03-02,260.75506591796875
41,2022-03-03,262.36663818359375
42,2022-03-04,263.97027587890625
43,2022-03-07,265.56658935546875
44,2022-03-08,267.1561584472656
45,2022-03-09,268.7395935058594
46,2022-03-10,270.3174743652344
47,2022-03-11,271.89019775390625
48,2022-03-14,273.4584045410156
49,2022-03-15,275.0225524902344
50,2022-03-16,276.58306884765625
51,2022-03-17,278.14044189453125
52,2022-03-18,279.6951904296875
53,2022-03-21,281.2476806640625
54,2022-03-22,282.7983703613281
55,2022-03-23,284.3476867675781
56,2022-03-24,285.89599609375
57,2022-03-25,287.4437561035156
58,2022-03-28,288.9913330078125
59,2022-03-29,290.5390319824219
60,2022-03-30,292.08740234375
61,2022-03-31,293.6366271972656
62,2022-04-01,295.1871032714844
63,2022-04-04,296.7392883300781
64,2022-04-05,298.29345703125
65,2022-04-06,299.8499755859375
66,2022-04-07,301.4091491699219
67,2022-04-08,302.97125244140625
68,2022-04-11,304.5367431640625
69,2022-04-12,306.1058044433594
70,2022-04-13,307.6788330078125
71,2022-04-14,309.2562561035156
72,2022-04-18,310.8382263183594
73,2022-04-19,312.4250183105469
74,2022-04-20,314.01702880859375
75,2022-04-21,315.6145935058594
76,2022-04-22,317.2179870605469
77,2022-04-25,318.82745361328125
78,2022-04-26,320.4433288574219
79,2022-04-27,322.0658874511719
80,2022-04-28,323.6955871582031
81,2022-04-29,325.3323974609375
82,2022-05-02,326.97686767578125
83,2022-05-03,328.6291809082031
84,2022-05-04,330.289794921875
85,2022-05-05,331.958740234375
86,2022-05-06,333.6365661621094
87,2022-05-09,335.3233947753906
88,2022-05-10,337.01971435546875
89,2022-05-11,338.7254333496094
90,2022-05-12,340.44122314453125
91,2022-05-13,342.1672058105469
92,2022-05-16,343.9037780761719
93,2022-05-17,345.65106201171875
94,2022-05-18,347.409423828125
95,2022-05-19,349.1792297363281
96,2022-05-20,350.9607238769531
97,2022-05-23,352.7542419433594
98,2022-05-24,354.5600891113281
99,2022-05-25,356.3783874511719
100,2022-05-26,358.209716796875
101,2022-05-27,360.0541687011719
102,2022-05-31,361.912109375
103,2022-06-01,363.783935546875
104,2022-06-02,365.6697998046875
105,2022-06-03,367.570068359375
106,2022-06-06,369.4850769042969
107,2022-06-07,371.4151611328125
108,2022-06-08,373.360595703125
109,2022-06-09,375.3216552734375
110,2022-06-10,377.2986755371094
111,2022-06-13,379.2920227050781
112,2022-06-14,381.3019104003906
113,2022-06-15,383.328857421875
114,2022-06-16,385.3730163574219
115,2022-06-17,387.4348449707031
116,2022-06-21,389.51458740234375
117,2022-06-22,391.612548828125
118,2022-06-23,393.7290954589844
119,2022-06-24,395.8645935058594
120,2022-06-27,398.0194091796875
121,2022-06-28,400.19384765625
122,2022-06-29,402.3880920410156
123,2022-06-30,404.602783203125
124,2022-07-01,406.83807373046875
125,2022-07-05,409.09442138671875
126,2022-07-06,411.3721008300781
127,2022-07-07,413.67144775390625
128,2022-07-08,415.9928283691406
129,2022-07-11,418.336669921875
130,2022-07-12,420.703369140625
131,2022-07-13,423.09320068359375
132,2022-07-14,425.5064697265625
133,2022-07-15,427.9437561035156
134,2022-07-18,430.4051513671875
135,2022-07-19,432.8913269042969
136,2022-07-20,435.4024658203125
137,2022-07-21,437.93902587890625
138,2022-07-22,440.50140380859375
139,2022-07-25,443.0898742675781
140,2022-07-26,445.7049560546875
141,2022-07-27,448.3470458984375
142,2022-07-28,451.01641845703125
143,2022-07-29,453.7134704589844
144,2022-08-01,456.4386901855469
145,2022-08-02,459.1925354003906
146,2022-08-03,461.97528076171875
147,2022-08-04,464.7873840332031
148,2022-08-05,467.629150390625
149,2022-08-08,470.50128173828125
150,2022-08-09,473.4038391113281
151,2022-08-10,476.3375244140625
152,2022-08-11,479.30255126953125
153,2022-08-12,482.29949951171875
154,2022-08-15,485.3285827636719
155,2022-08-16,488.3905029296875
156,2022-08-17,491.4855041503906
157,2022-08-18,494.61407470703125
158,2022-08-19,497.77667236328125
159,2022-08-22,500.9736328125
160,2022-08-23,504.2055969238281
161,2022-08-24,507.4728088378906
162,2022-08-25,510.7757873535156
163,2022-08-26,514.114990234375
164,2022-08-29,517.4909057617188
