,index,y_fitted
165,2022-08-30,1361.4144287109375
166,2022-08-31,1377.0072021484375
167,2022-09-01,1392.816162109375
168,2022-09-02,1408.844482421875
169,2022-09-06,1425.0947265625
170,2022-09-07,1441.56982421875
171,2022-09-08,1458.2730712890625
172,2022-09-09,1475.20703125
173,2022-09-12,1492.3751220703125
174,2022-09-13,1509.7806396484375
175,2022-09-14,1527.4263916015625
176,2022-09-15,1545.3155517578125
177,2022-09-16,1563.4512939453125
178,2022-09-19,1581.8372802734375
179,2022-09-20,1600.47705078125
180,2022-09-21,1619.3734130859375
181,2022-09-22,1638.5294189453125
182,2022-09-23,1657.9488525390625
183,2022-09-26,1677.6353759765625
184,2022-09-27,1697.5928955078125
185,2022-09-28,1717.8240966796875
186,2022-09-29,1738.332763671875
187,2022-09-30,1759.12255859375
188,2022-10-03,1780.1973876953125
189,2022-10-04,1801.5609130859375
190,2022-10-05,1823.2164306640625
191,2022-10-06,1845.1678466796875
192,2022-10-07,1867.4190673828125
193,2022-10-10,1889.9742431640625
194,2022-10-11,1912.8370361328125
195,2022-10-12,1936.0111083984375
196,2022-10-13,1959.500244140625
197,2022-10-14,1983.3087158203125
198,2022-10-17,2007.44091796875
199,2022-10-18,2031.9005126953125
200,2022-10-19,2056.69140625
201,2022-10-20,2081.81787109375
202,2022-10-21,2107.284423828125
203,2022-10-24,2133.094970703125
204,2022-10-25,2159.25390625
205,2022-10-26,2185.76513671875
206,2022-10-27,2212.63330078125
207,2022-10-28,2239.863037109375
208,2022-10-31,2267.45849609375
209,2022-11-01,2295.42431640625
210,2022-11-02,2323.764404296875
211,2022-11-03,2352.484375
212,2022-11-04,2381.587646484375
213,2022-11-07,2411.080078125
214,2022-11-08,2440.96533203125
215,2022-11-09,2471.24853515625
216,2022-11-10,2501.9345703125
217,2022-11-11,2533.0283203125
218,2022-11-14,2564.53466796875
219,2022-11-15,2596.45849609375
220,2022-11-16,2628.80419921875
221,2022-11-17,2661.578125
222,2022-11-18,2694.784912109375
223,2022-11-21,2728.42919921875
224,2022-11-22,2762.5166015625
225,2022-11-23,2797.05224609375
226,2022-11-25,2832.04150390625
227,2022-11-28,2867.490478515625
228,2022-11-29,2903.403564453125
229,2022-11-30,2939.787109375
230,2022-12-01,2976.646728515625
231,2022-12-02,3013.987548828125
232,2022-12-05,3051.815673828125
233,2022-12-06,3090.13671875
234,2022-12-07,3128.95703125
235,2022-12-08,3168.2822265625
236,2022-12-09,3208.1181640625
237,2022-12-12,3248.4716796875
238,2022-12-13,3289.34765625
239,2022-12-14,3330.75390625
240,2022-12-15,3372.69580078125
241,2022-12-16,3415.180419921875
242,2022-12-19,3458.21337890625
243,2022-12-20,3501.8017578125
244,2022-12-21,3545.95263671875
245,2022-12-22,3590.67236328125
246,2022-12-23,3635.968017578125
247,2022-12-27,3681.8466796875
248,2022-12-28,3728.31396484375
249,2022-12-29,3775.379150390625
250,2022-12-30,3823.04833984375
251,2023-01-03,3871.328857421875
252,2023-01-04,3920.22802734375
253,2023-01-05,3969.753662109375
254,2023-01-06,4019.91357421875
255,2023-01-09,4070.71484375
256,2023-01-10,4122.166015625
257,2023-01-11,4174.27490234375
258,2023-01-12,4227.04833984375
259,2023-01-13,4280.49609375
260,2023-01-17,4334.62548828125
261,2023-01-18,4389.44482421875
262,2023-01-19,4444.96337890625
263,2023-01-20,4501.18896484375
264,2023-01-23,4558.13037109375
265,2023-01-24,4615.7958984375
266,2023-01-25,4674.1962890625
267,2023-01-26,4733.3388671875
268,2023-01-27,4793.2333984375
269,2023-01-30,4853.88818359375
270,2023-01-31,4915.314453125
271,2023-02-01,4977.521484375
272,2023-02-02,5040.5166015625
273,2023-02-03,5104.31201171875
274,2023-02-06,5168.91650390625
275,2023-02-07,5234.34130859375
276,2023-02-08,5300.59619140625
277,2023-02-09,5367.68994140625
278,2023-02-10,5435.63427734375
279,2023-02-13,5504.4404296875
280,2023-02-14,5574.11767578125
281,2023-02-15,5644.67822265625
282,2023-02-16,5716.13232421875
283,2023-02-17,5788.49072265625
284,2023-02-21,5861.7666015625
285,2023-02-22,5935.96923828125
286,2023-02-23,6011.10986328125
287,2023-02-24,6087.2041015625
288,2023-02-27,6164.2587890625
289,2023-02-28,6242.29052734375
290,2023-03-01,6321.3076171875
291,2023-03-02,6401.326171875
292,2023-03-03,6482.3564453125
293,2023-03-06,6564.41162109375
294,2023-03-07,6647.50341796875
295,2023-03-08,6731.64697265625
296,2023-03-09,6816.85546875
297,2023-03-10,6903.140625
298,2023-03-13,6990.51611328125
299,2023-03-14,7078.9970703125
300,2023-03-15,7168.59619140625
301,2023-03-16,7259.328125
302,2023-03-17,7351.2080078125
303,2023-03-20,7444.24755859375
304,2023-03-21,7538.4638671875
305,2023-03-22,7633.87158203125
306,2023-03-23,7730.48486328125
307,2023-03-24,7828.31884765625
308,2023-03-27,7927.39013671875
309,2023-03-28,8027.71435546875
310,2023-03-29,8129.30419921875
311,2023-03-30,8232.1796875
312,2023-03-31,8336.35546875
313,2023-04-03,8441.8486328125
314,2023-04-04,8548.673828125
315,2023-04-05,8656.8486328125
316,2023-04-06,8766.390625
317,2023-04-10,8877.318359375
318,2023-04-11,8989.6474609375
319,2023-04-12,9103.3935546875
320,2023-04-13,9218.5791015625
321,2023-04-14,9335.2216796875
322,2023-04-17,9453.3369140625
323,2023-04-18,9572.9443359375
324,2023-04-19,9694.0625
325,2023-04-20,9816.7138671875
326,2023-04-21,9940.9140625
327,2023-04-24,10066.6826171875
328,2023-04-25,10194.0419921875
329,2023-04-26,10323.009765625
330,2023-04-27,10453.6083984375
331,2023-04-28,10585.857421875
332,2023-05-01,10719.7763671875
333,2023-05-02,10855.3896484375
334,2023-05-03,10992.71484375
335,2023-05-04,11131.7763671875
336,2023-05-05,11272.5947265625
337,2023-05-08,11415.1923828125
338,2023-05-09,11559.5927734375
339,2023-05-10,11705.8173828125
340,2023-05-11,11853.8916015625
341,2023-05-12,12003.833984375
342,2023-05-15,12155.673828125
343,2023-05-16,12309.4287109375
344,2023-05-17,12465.130859375
345,2023-05-18,12622.80078125
346,2023-05-19,12782.4599609375
347,2023-05-22,12944.1376953125
348,2023-05-23,13107.8603515625
349,2023-05-24,13273.6513671875
350,2023-05-25,13441.537109375
351,2023-05-26,13611.544921875
352,2023-05-30,13783.69921875
353,2023-05-31,13958.0322265625
354,2023-06-01,14134.5654296875
355,2023-06-02,14313.330078125
356,2023-06-05,14494.3564453125
357,2023-06-06,14677.6669921875
358,2023-06-07,14863.294921875
359,2023-06-08,15051.271484375
360,2023-06-09,15241.6220703125
361,2023-06-12,15434.3759765625
362,2023-06-13,15629.5673828125
363,2023-06-14,15827.2265625
364,2023-06-15,16027.3818359375
365,2023-06-16,16230.0654296875
366,2023-06-20,16435.314453125
367,2023-06-21,16643.154296875
368,2023-06-22,16853.62109375
369,2023-06-23,17066.74609375
370,2023-06-26,17282.568359375
371,2023-06-27,17501.1171875
372,2023-06-28,17722.42578125
373,2023-06-29,17946.533203125
374,2023-06-30,18173.470703125
