date,title,publisher
2022-01-10 08:00:00+00:00,Apple services enrich peoples' lives throughout the year - Apple,"{'href': 'https://www.apple.com', 'title': 'Apple'}"
2022-01-10 08:00:00+00:00,Apple paid out around $60 billion to App Store developers in 2021 - TechCrunch,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
2022-01-10 08:00:00+00:00,Apple implies it generated record revenue from the App Store during 2021 - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2022-01-12 08:00:00+00:00,Wordle clones yanked from Apple’s App Store - Polygon,"{'href': 'https://www.polygon.com', 'title': 'Polygon'}"
2022-01-11 08:00:00+00:00,The Wordle clones have disappeared from the App Store - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2022-01-07 08:00:00+00:00,Apple Fitness+ introduces Collections and Time to Run starting ... - Apple,"{'href': 'https://www.apple.com', 'title': 'Apple'}"
2022-01-10 08:00:00+00:00,‘The Morning Show’ Renewed for Season 3 — With New Showrunner - Hollywood Reporter,"{'href': 'https://www.hollywoodreporter.com', 'title': 'Hollywood Reporter'}"
2022-01-10 08:00:00+00:00,Report: Apple in 'serious talks' to broadcast Major League Baseball ... - 9to5Mac,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}"
2022-01-11 08:00:00+00:00,Apple's Private Relay Roils Telecoms Around the World - WIRED,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
2022-01-06 08:00:00+00:00,Here's how much money Apple CEO Tim Cook made in 2021 - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2022-01-03 08:00:00+00:00,Apple's wearable gadget business grew like gangbusters over the holidays - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2022-01-07 08:00:00+00:00,Model Brooks Nader Among Women Who Say Apple AirTags Are ... - PEOPLE,"{'href': 'https://people.com', 'title': 'PEOPLE'}"
2022-01-09 08:00:00+00:00,"The metaverse is 'off limits' on Apple's VR headset, claims report - AppleInsider","{'href': 'https://appleinsider.com', 'title': 'AppleInsider'}"
2022-01-11 08:00:00+00:00,You can no longer call an Uber with your Apple Watch - Ars Technica,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}"
2022-01-12 08:00:00+00:00,Apple's Metaverse Prospects Produce Real Optimism for Investors - The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
2022-01-03 08:00:00+00:00,Why the Apple silicon Mac Pro will be more than just a faster chip - Macworld,"{'href': 'https://www.macworld.com', 'title': 'Macworld'}"
2022-01-06 08:00:00+00:00,Key M1 Mac Engineer Departs Apple for Intel - MacRumors,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}"
2022-01-12 08:00:00+00:00,"11 Apple AirPod accessories for 2022: Cases, covers, straps ... - USA TODAY","{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
2022-01-05 08:00:00+00:00,Tobias Menzies To Star In Lincoln Assassination Limited Series ‘Manhunt’ For Apple From Monica Beletsky - Deadline,"{'href': 'https://deadline.com', 'title': 'Deadline'}"
2022-01-05 08:00:00+00:00,Apple Offering Free AirPods With Purchase for Annual 'Back to ... - MacRumors,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}"
2022-01-11 08:00:00+00:00,Apple may release iPad with Samsung-produced OLED in 2024 - AppleInsider,"{'href': 'https://appleinsider.com', 'title': 'AppleInsider'}"
2022-01-05 08:00:00+00:00,Google Basically Pays Apple to Stay Out of the Search Engine ... - MacRumors,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}"
2022-01-13 08:00:00+00:00,Apple to Attend White House Meeting to Discuss Security Risks of ... - MacRumors,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}"
2022-01-04 08:00:00+00:00,The new Chipolo Card Spot puts Apple's Find My network in your ... - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2022-01-10 08:00:00+00:00,I tried the new Apple Fitness Plus Time to Run feature — and I was ... - Tom's Guide,"{'href': 'https://www.tomsguide.com', 'title': ""Tom's Guide""}"
2022-01-13 08:00:00+00:00,Dropbox starts testing native Apple M1 support - Ars Technica,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}"
2022-01-04 08:00:00+00:00,Apple's Upcoming AR/VR Headset to Feature Three Displays - MacRumors,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}"
2022-01-04 08:00:00+00:00,Targus built Apple's Find My tracking tech into its Cypress Hero ... - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2022-01-12 08:00:00+00:00,Apple Outlines $30M Bag Check Lawsuit Settlement on Legal Website - MacRumors,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}"
2022-01-03 08:00:00+00:00,Report: North Carolina-Apple agreement 'worst economic deal' of the year - The Center Square,"{'href': 'https://www.thecentersquare.com', 'title': 'The Center Square'}"
2022-01-11 08:00:00+00:00,Apple's Tim Cook made $98M in 2021 — how that compares to other tech CEOs - Yahoo Finance,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
